dataset,method,ratio,num_train,test_f1,test_acc,test_auc,val_auc
52_virtue_is,logreg,0.15,1024,0.9093381673814668,0.918259723137772,0.9561437534876758,0.984313725490196
52_virtue_is,pca,0.15,1024,0.912417084037796,0.916941331575478,0.93583697412655,0.984313725490196
52_virtue_is,knn,0.15,1024,0.8212842570331342,0.8655240606460118,0.8790814312740733,0.9349019607843138
52_virtue_is,xgboost,0.15,1024,0.8885785116138882,0.9044166117336848,0.9339825514134444,0.9850980392156864
52_virtue_is,logreg,0.2,1024,0.932515981456508,0.9334212261041528,0.9604747906452032,0.9714452214452214
52_virtue_is,pca,0.2,1024,0.913455852840648,0.914963744232037,0.9425060745433244,0.9592074592074592
52_virtue_is,knn,0.2,1024,0.7137047672175179,0.8009228740936059,0.90473543194342,0.8875291375291374
52_virtue_is,xgboost,0.2,1024,0.710564276417935,0.7996044825313118,0.9289251312535256,0.935897435897436
52_virtue_is,logreg,0.25,1024,0.9178185938768412,0.918259723137772,0.9580636948571958,0.9666854884246188
52_virtue_is,pca,0.25,1024,0.8835971929321721,0.8866183256427159,0.9218881636809704,0.958780350084698
52_virtue_is,knn,0.25,1024,0.6943768550655207,0.7732366512854317,0.8846375503402305,0.8613777526821006
52_virtue_is,xgboost,0.25,1024,0.8683530446192503,0.8767303889255109,0.9402953293524048,0.9542631281761718
52_virtue_is,logreg,0.3,1024,0.9263513750770848,0.926170072511536,0.9674907402814292,0.9616643291257596
52_virtue_is,pca,0.3,1024,0.9048340503583508,0.905075807514832,0.9567294177951948,0.9457690509583918
52_virtue_is,knn,0.3,1024,0.7676547888363456,0.7996044825313118,0.9112906559518494,0.9177185600748012
52_virtue_is,xgboost,0.3,1024,0.8988850267912618,0.9017798286090968,0.9657390412884238,0.9611968209443664
52_virtue_is,logreg,0.35,1024,0.9250106766909918,0.924851680949242,0.971237628111833,0.9840269020596888
52_virtue_is,pca,0.35,1024,0.8875305955327474,0.8879367172050099,0.9535531337023412,0.9672131147540984
52_virtue_is,knn,0.35,1024,0.7918643081860652,0.7969676994067239,0.8616077056187759,0.9205548549810844
52_virtue_is,xgboost,0.35,1024,0.8521982353317615,0.8589321028345419,0.9468204581657328,0.9663724253888188
52_virtue_is,logreg,0.4,1024,0.9193401570360704,0.918918918918919,0.9758802976265908,0.9743589743589745
52_virtue_is,pca,0.4,1024,0.8802452425357934,0.8800263678312459,0.949300287850535,0.9529213955443464
52_virtue_is,knn,0.4,1024,0.7982694181390839,0.8068556361239289,0.8968761880623496,0.9026902059688946
52_virtue_is,xgboost,0.4,1024,0.8868924698800388,0.8872775214238628,0.952645871426761,0.9718369062631358
52_virtue_is,logreg,0.45,1024,0.9170594332178802,0.916941331575478,0.9766424049632916,1.0
52_virtue_is,pca,0.45,1024,0.8853436961436524,0.8852999340804218,0.9530460551032088,0.9854545454545456
52_virtue_is,knn,0.45,1024,0.8082993211814812,0.8114700065919578,0.9018638676174728,0.9626262626262626
52_virtue_is,xgboost,0.45,1024,0.8522620119613555,0.8529993408042189,0.933759580915063,0.9721212121212122
52_virtue_is,logreg,0.5,1024,0.9221946119153228,0.922214897824654,0.9750487553057244,0.9836
52_virtue_is,pca,0.5,1024,0.8839642980357022,0.8839815425181279,0.954502000618784,0.9604
52_virtue_is,knn,0.5,1024,0.786390782659498,0.7890573500329597,0.8649721373422188,0.937
52_virtue_is,xgboost,0.5,1024,0.8694554098906394,0.8694792353328938,0.9453523418190164,0.9808
52_virtue_is,logreg,0.55,1024,0.920051703404444,0.9202373104812128,0.9724252375015364,0.9838969404186796
52_virtue_is,pca,0.55,1024,0.8950716723758528,0.8951878707976269,0.955137232865647,0.9549114331723028
52_virtue_is,knn,0.55,1024,0.822202314254482,0.8233355306526038,0.907361230617943,0.9359903381642511
52_virtue_is,logreg,0.6,1024,0.9334921728357054,0.9340804218853,0.9761604590755454,0.9886363636363636
52_virtue_is,pca,0.6,1024,0.8977313182341606,0.8984838497033619,0.955999826107748,0.9671266233766234
52_virtue_is,knn,0.6,1024,0.7780999123448241,0.7916941331575478,0.9142376092713552,0.9135551948051948
52_virtue_is,logreg,0.65,1024,0.9240437117541068,0.924851680949242,0.9733440385387394,0.9957965531736024
52_virtue_is,pca,0.65,1024,0.893992218277049,0.8945286750164799,0.949465695551605,0.9684741488020177
52_virtue_is,knn,0.65,1024,0.7858328455180321,0.8042188529993408,0.9158695111926746,0.924968474148802
52_virtue_is,logreg,0.7,1024,0.932677899000871,0.9334212261041528,0.9762587694791084,0.9709523809523808
52_virtue_is,pca,0.7,1024,0.893312724778917,0.8945286750164799,0.9554769147989488,0.9547619047619048
52_virtue_is,knn,0.7,1024,0.8268239090090029,0.8345418589321029,0.8848450984044205,0.9192857142857144
52_virtue_is,logreg,0.75,1024,0.9293474445952622,0.930125247198418,0.975882328391707,0.9877622377622378
52_virtue_is,pca,0.75,1024,0.9073964880510068,0.9083717864205668,0.9526178872344668,0.965034965034965
52_virtue_is,knn,0.75,1024,0.7853551786231805,0.8200395517468688,0.8991078177240078,0.9073426573426574
52_virtue_is,logreg,0.8,1024,0.9335748895542084,0.9360580092287408,0.9701284790752552,0.9560595322466336
52_virtue_is,pca,0.8,1024,0.906000103814146,0.909030982201714,0.9533875957612236,0.9213323883770376
52_virtue_is,knn,0.8,1024,0.789082228933051,0.8358602504943968,0.8864906671886299,0.911764705882353
52_virtue_is,logreg,0.85,1024,0.9410032295172298,0.943309162821358,0.9765119694020422,0.9787798408488064
52_virtue_is,pca,0.85,1024,0.9117962561959738,0.9162821357943308,0.9436806338148416,0.8983200707338639
52_virtue_is,knn,0.85,1024,0.7847654117820082,0.8516809492419248,0.8766963767373561,0.8651635720601237
52_virtue_is,logreg,0.9,1024,0.9498670101818872,0.9531970995385628,0.9665335052795904,0.9609929078014184
52_virtue_is,pca,0.9,1024,0.9260437549313122,0.928806855636124,0.912695257580018,0.9379432624113476
52_virtue_is,knn,0.9,1024,0.8580658501390208,0.902439024390244,0.8455683437890879,0.8324468085106382
52_virtue_is,logreg,0.95,1024,0.96160936532201,0.968358602504944,0.9647803975959316,0.9389473684210526
52_virtue_is,pca,0.95,1024,0.9618238199666612,0.963744232036915,0.9005732778548312,0.9621052631578948
52_virtue_is,knn,0.95,1024,0.9264670336390348,0.950560316413975,0.8844613962089691,0.9284210526315788
54_cs_tf,logreg,0.05,1024,0.9249985979596632,0.9495641344956414,0.6461121230520137,0.8828125
54_cs_tf,pca,0.05,1024,0.9249985979596632,0.9495641344956414,0.6235822707953855,0.8203124999999999
54_cs_tf,knn,0.05,1024,0.9249985979596632,0.9495641344956414,0.5865088038858531,0.7239583333333334
54_cs_tf,xgboost,0.05,1024,0.9249985979596632,0.9495641344956414,0.6100465492815219,0.90625
54_cs_tf,logreg,0.1,1024,0.8522714517380537,0.8997509339975094,0.6004341378495132,0.90625
54_cs_tf,pca,0.1,1024,0.8516501133213551,0.8985056039850561,0.6004814201895592,0.8750000000000001
54_cs_tf,knn,0.1,1024,0.8516501133213551,0.8985056039850561,0.549945195469492,0.8029891304347826
54_cs_tf,xgboost,0.1,1024,0.8522714517380537,0.8997509339975094,0.5525027402265253,0.8641304347826086
54_cs_tf,logreg,0.15,1024,0.8029390403054836,0.8244084682440846,0.6655571261380391,0.7388392857142857
54_cs_tf,pca,0.15,1024,0.7831990621195213,0.8474470734744707,0.650829115559406,0.7261904761904762
54_cs_tf,knn,0.15,1024,0.7809929358644564,0.8499377334993773,0.571107868618242,0.7406994047619048
54_cs_tf,xgboost,0.15,1024,0.7902782764176595,0.8524283935242839,0.6930737312480051,0.8638392857142857
54_cs_tf,logreg,0.2,1024,0.7661525741961542,0.7932752179327521,0.6533203691879027,0.7389277389277389
54_cs_tf,pca,0.2,1024,0.7476805969552633,0.7982565379825654,0.6615003579652097,0.666083916083916
54_cs_tf,knn,0.2,1024,0.721314002412442,0.7920298879202988,0.5468499061550667,0.6596736596736597
54_cs_tf,xgboost,0.2,1024,0.7282742164435814,0.800747198007472,0.6670125384570732,0.7307692307692308
54_cs_tf,logreg,0.25,1024,0.6897030158644215,0.763387297633873,0.7086246508322176,0.6924119241192412
54_cs_tf,pca,0.25,1024,0.6705536500826218,0.7397260273972602,0.6552825573131023,0.6890243902439024
54_cs_tf,knn,0.25,1024,0.6466978111510195,0.74906600249066,0.5773489281168906,0.6541327913279134
54_cs_tf,xgboost,0.25,1024,0.642437833214414,0.7496886674968867,0.679676782201947,0.7574525745257453
54_cs_tf,logreg,0.3,1024,0.6574744563611996,0.7179327521793275,0.7146029296673113,0.71875
54_cs_tf,pca,0.3,1024,0.6350173482270105,0.6948941469489415,0.6451266962980464,0.7231249999999999
54_cs_tf,knn,0.3,1024,0.5995013490617522,0.6936488169364882,0.5741802764282866,0.6259375
54_cs_tf,xgboost,0.3,1024,0.6429187399166961,0.7229140722291407,0.6840178821931158,0.719375
54_cs_tf,logreg,0.35,1024,0.695035439640264,0.701120797011208,0.7160891607587758,0.6157082748948106
54_cs_tf,pca,0.35,1024,0.6529121879714964,0.678082191780822,0.6908971081846498,0.6306685366993922
54_cs_tf,knn,0.35,1024,0.6274754614088922,0.6338729763387297,0.5832454884036178,0.6348761103319308
54_cs_tf,xgboost,0.35,1024,0.6371401638895908,0.6936488169364882,0.6848566694311566,0.6685366993922394
54_cs_tf,logreg,0.4,1024,0.6912579417813067,0.6967621419676214,0.7428767992713285,0.7604035308953342
54_cs_tf,pca,0.4,1024,0.6311473014990091,0.6450809464508095,0.6946023071370087,0.7154266498528794
54_cs_tf,knn,0.4,1024,0.5479275764465076,0.6183063511830635,0.603886571416113,0.7055485498108449
54_cs_tf,xgboost,0.4,1024,0.6475276719350823,0.6699875466998755,0.7213541792835698,0.7133249264396806
54_cs_tf,logreg,0.45,1024,0.6635367461316408,0.6662515566625156,0.7233027729872229,0.7719155844155844
54_cs_tf,pca,0.45,1024,0.6347847964963402,0.6400996264009963,0.672044097122691,0.7313311688311688
54_cs_tf,knn,0.45,1024,0.5583156596518694,0.599626400996264,0.5991135776594628,0.6625405844155845
54_cs_tf,xgboost,0.45,1024,0.6422626273684805,0.6494396014943961,0.707985006477039,0.7418831168831169
54_cs_tf,logreg,0.5,1024,0.6506457868269492,0.6506849315068494,0.7221006530616043,0.7058823529411766
54_cs_tf,pca,0.5,1024,0.5181675653652951,0.5199252801992528,0.5117686012447097,0.6798719487795117
54_cs_tf,knn,0.5,1024,0.539838389602978,0.5460772104607721,0.5753975208162417,0.70328131252501
54_cs_tf,xgboost,0.5,1024,0.6419608194365123,0.6419676214196762,0.7209406196253465,0.7194877951180473
54_cs_tf,logreg,0.55,1024,0.6656660698938337,0.6662515566625156,0.7263211165565736,0.7763798701298701
54_cs_tf,pca,0.55,1024,0.6126248822587752,0.6151930261519303,0.6630306714631304,0.7536525974025974
54_cs_tf,knn,0.55,1024,0.5564121964018578,0.562266500622665,0.5800637056442011,0.6546266233766234
54_cs_tf,logreg,0.6,1024,0.6749226046367647,0.676214196762142,0.7213469965486485,0.7434895833333334
54_cs_tf,pca,0.6,1024,0.6214183070655216,0.6338729763387297,0.6522133245433746,0.7230902777777777
54_cs_tf,knn,0.6,1024,0.5552561303212875,0.5560398505603985,0.5722755975232999,0.679904513888889
54_cs_tf,logreg,0.65,1024,0.665486994391124,0.701120797011208,0.7068914386223257,0.7192095588235294
54_cs_tf,pca,0.65,1024,0.6573972768634015,0.6805728518057285,0.6602020016089227,0.6934742647058824
54_cs_tf,knn,0.65,1024,0.6056010126808297,0.6587795765877957,0.5986913868095608,0.7012867647058822
54_cs_tf,logreg,0.7,1024,0.6698408657648852,0.7254047322540473,0.7313744513744513,0.5957142857142856
54_cs_tf,pca,0.7,1024,0.7006063477673061,0.7297633872976339,0.6965377685377685,0.6490476190476191
54_cs_tf,knn,0.7,1024,0.6081495595264454,0.702988792029888,0.6033485793485792,0.5752380952380952
54_cs_tf,logreg,0.75,1024,0.7474082292277178,0.7590286425902865,0.7215364079427986,0.7534722222222222
54_cs_tf,pca,0.75,1024,0.7242771856983402,0.7596513075965131,0.699572645150609,0.7182539682539683
54_cs_tf,knn,0.75,1024,0.6432765248425838,0.7503113325031133,0.6267815937335085,0.720734126984127
54_cs_tf,logreg,0.8,1024,0.7475189230546907,0.813200498132005,0.6694958604555318,0.770979020979021
54_cs_tf,pca,0.8,1024,0.7511840219388103,0.7976338729763387,0.6494296762306508,0.7733100233100232
54_cs_tf,knn,0.8,1024,0.7112833102086477,0.8001245330012453,0.5856055371710486,0.7325174825174825
54_cs_tf,logreg,0.85,1024,0.8076860335414058,0.8331257783312578,0.7140220839433871,0.7030474840538625
54_cs_tf,pca,0.85,1024,0.7904068973892229,0.8536737235367372,0.6194149585163494,0.6810772501771792
54_cs_tf,knn,0.85,1024,0.6797697576072863,0.6320049813200498,0.5324884089799903,0.6559177888022679
54_cs_tf,logreg,0.9,1024,0.8531718375880749,0.900373599003736,0.6850017289073307,0.8519021739130435
54_cs_tf,pca,0.9,1024,0.8509935034261913,0.8960149439601495,0.6436030428769018,0.7853260869565217
54_cs_tf,knn,0.9,1024,0.8531718375880749,0.900373599003736,0.5874113934993085,0.6766304347826088
54_cs_tf,logreg,0.95,1024,0.9264360088082084,0.9433374844333748,0.6362467234600262,0.6614583333333334
54_cs_tf,pca,0.95,1024,0.9231081491158076,0.944582814445828,0.5916038663171691,0.6692708333333334
54_cs_tf,knn,0.95,1024,0.9124015623570284,0.9159402241594022,0.5175131061598952,0.484375
56_wikidatasex_or_gender,logreg,0.05,1024,0.9908903002316573,0.9912826899128268,0.9997895162922484,1.0
56_wikidatasex_or_gender,pca,0.05,1024,0.9728587967901584,0.9763387297633872,0.9909653916211292,1.0
56_wikidatasex_or_gender,knn,0.05,1024,0.9249985979596632,0.9495641344956414,0.902327464076098,0.9049479166666666
56_wikidatasex_or_gender,xgboost,0.05,1024,0.9415731327516847,0.9570361145703612,0.9826269985832826,0.9869791666666666
56_wikidatasex_or_gender,logreg,0.1,1024,0.9924648237164344,0.9925280199252802,0.999634636463281,1.0
56_wikidatasex_or_gender,pca,0.1,1024,0.989834950890085,0.9900373599003736,0.9988781190225452,1.0
56_wikidatasex_or_gender,knn,0.1,1024,0.8522714517380537,0.8997509339975094,0.9544907477057318,0.9667119565217392
56_wikidatasex_or_gender,xgboost,0.1,1024,0.9492572132020116,0.9551681195516812,0.9910034602076124,0.9741847826086956
56_wikidatasex_or_gender,logreg,0.15,1024,0.9924625025941164,0.9925280199252802,0.9995713829738726,0.9985119047619048
56_wikidatasex_or_gender,pca,0.15,1024,0.9886113412416132,0.9887920298879204,0.9997203349900446,1.0
56_wikidatasex_or_gender,knn,0.15,1024,0.7809929358644564,0.8499377334993773,0.9505828887571626,0.9248511904761904
56_wikidatasex_or_gender,xgboost,0.15,1024,0.9210806632629968,0.9302615193026152,0.9915462131229766,0.9427083333333334
56_wikidatasex_or_gender,logreg,0.2,1024,0.9918621262955472,0.9919053549190536,0.9995767303264256,1.0
56_wikidatasex_or_gender,pca,0.2,1024,0.9912202034540036,0.9912826899128268,0.9988825680617636,1.0
56_wikidatasex_or_gender,knn,0.2,1024,0.7177850971554954,0.8026151930261519,0.9536604361370716,0.9699883449883452
56_wikidatasex_or_gender,xgboost,0.2,1024,0.9203266618992604,0.9265255292652552,0.985862792902614,0.9702797202797202
56_wikidatasex_or_gender,logreg,0.25,1024,0.9918815389138512,0.9919053549190536,0.9996033123419448,1.0
56_wikidatasex_or_gender,pca,0.25,1024,0.9716744187204464,0.9719800747198007,0.9934030016032792,1.0
56_wikidatasex_or_gender,knn,0.25,1024,0.7443547490611663,0.7995018679950187,0.9465277433430852,0.9491869918699188
56_wikidatasex_or_gender,xgboost,0.25,1024,0.9324811277658832,0.9352428393524284,0.9917108808118874,0.9898373983739838
56_wikidatasex_or_gender,logreg,0.3,1024,0.9931404297906395,0.9931506849315068,0.9997009790168484,1.0
56_wikidatasex_or_gender,pca,0.3,1024,0.9900072055674684,0.9900373599003736,0.9994259535446908,1.0
56_wikidatasex_or_gender,knn,0.3,1024,0.8149616359282038,0.8331257783312578,0.9318841275232204,0.9259375
56_wikidatasex_or_gender,xgboost,0.3,1024,0.9510320901445888,0.952054794520548,0.9916384873229868,0.999375
56_wikidatasex_or_gender,logreg,0.35,1024,0.9962609255539406,0.99626400996264,0.9997615840356672,1.0
56_wikidatasex_or_gender,pca,0.35,1024,0.9931435989626094,0.9931506849315068,0.9998024553438384,0.9985974754558206
56_wikidatasex_or_gender,knn,0.35,1024,0.8198241049029332,0.8331257783312578,0.941347118317328,0.8992519869097709
56_wikidatasex_or_gender,xgboost,0.35,1024,0.9286745402277232,0.9302615193026152,0.9911854212043752,0.9780271154745208
56_wikidatasex_or_gender,logreg,0.4,1024,0.9975106097257052,0.9975093399750934,0.9999434762737622,1.0
56_wikidatasex_or_gender,pca,0.4,1024,0.980679513366988,0.980697384806974,0.9973902188114192,1.0
56_wikidatasex_or_gender,knn,0.4,1024,0.8395271036643559,0.8462017434620175,0.9424669215079238,0.9043715846994536
56_wikidatasex_or_gender,xgboost,0.4,1024,0.9531364042562028,0.9533001245330012,0.9929474539291258,0.992433795712484
56_wikidatasex_or_gender,logreg,0.45,1024,0.9931484707228176,0.9931506849315068,0.9998699893015291,1.0
56_wikidatasex_or_gender,pca,0.45,1024,0.9906544553604538,0.9906600249066002,0.9988189389560612,1.0
56_wikidatasex_or_gender,knn,0.45,1024,0.8454122313567817,0.848692403486924,0.9341049389967871,0.932832792207792
56_wikidatasex_or_gender,xgboost,0.45,1024,0.9669696409536924,0.9669987546699876,0.995621928888847,0.9971590909090908
56_wikidatasex_or_gender,logreg,0.5,1024,0.9962640041686828,0.99626400996264,0.9999875932252806,0.9995998399359745
56_wikidatasex_or_gender,pca,0.5,1024,0.9956413297472458,0.9956413449564134,0.9998309576944492,1.0
56_wikidatasex_or_gender,knn,0.5,1024,0.8547360681556234,0.8549190535491905,0.9450767591643418,0.935374149659864
56_wikidatasex_or_gender,xgboost,0.5,1024,0.9701064701064702,0.9701120797011208,0.997456611182536,0.994797919167667
56_wikidatasex_or_gender,logreg,0.55,1024,0.9975086918537552,0.9975093399750934,0.999779082738998,0.999594155844156
56_wikidatasex_or_gender,pca,0.55,1024,0.9838020766875653,0.9838107098381071,0.9985413193617528,1.0
56_wikidatasex_or_gender,knn,0.55,1024,0.8470183146525936,0.8480697384806973,0.9299363256915808,0.924310064935065
56_wikidatasex_or_gender,logreg,0.6,1024,0.9975080266418116,0.9975093399750934,0.999922441540311,1.0
56_wikidatasex_or_gender,pca,0.6,1024,0.981905694582474,0.9819427148194272,0.9984310569925416,1.0
56_wikidatasex_or_gender,knn,0.6,1024,0.8321137463834738,0.8387297633872977,0.9368674138131616,0.9503038194444444
56_wikidatasex_or_gender,logreg,0.65,1024,0.9931347855897092,0.9931506849315068,0.9997238925021474,1.0
56_wikidatasex_or_gender,pca,0.65,1024,0.9956368133503444,0.9956413449564134,0.9999079641673826,1.0
56_wikidatasex_or_gender,knn,0.65,1024,0.786992790641503,0.8094645080946451,0.935139451330088,0.9055606617647058
56_wikidatasex_or_gender,logreg,0.7,1024,0.9975108157024676,0.9975093399750934,0.999957495957496,1.0
56_wikidatasex_or_gender,pca,0.7,1024,0.9719208352625672,0.9719800747198007,0.995803187803188,1.0
56_wikidatasex_or_gender,knn,0.7,1024,0.8018370991569805,0.825653798256538,0.937002541002541,0.9
56_wikidatasex_or_gender,logreg,0.75,1024,0.9956321849544124,0.9956413449564134,0.9999027327945696,1.0
56_wikidatasex_or_gender,pca,0.75,1024,0.9943794583086162,0.99439601494396,0.9988431411098808,1.0
56_wikidatasex_or_gender,knn,0.75,1024,0.7223014281049102,0.7876712328767124,0.9381235707411968,0.9233630952380952
56_wikidatasex_or_gender,logreg,0.8,1024,0.996877478913464,0.9968866749688668,0.9996969586772853,1.0
56_wikidatasex_or_gender,pca,0.8,1024,0.9950069350163824,0.9950186799501868,0.9998084778840444,0.9994172494172494
56_wikidatasex_or_gender,knn,0.8,1024,0.8618385799557832,0.8785803237858032,0.9142914287792284,0.9452214452214452
56_wikidatasex_or_gender,logreg,0.85,1024,0.996873132786261,0.9968866749688668,0.9999267935578332,1.0
56_wikidatasex_or_gender,pca,0.85,1024,0.9931329026848044,0.9931506849315068,0.9998688384577844,0.997165131112686
56_wikidatasex_or_gender,knn,0.85,1024,0.7818744982225135,0.8505603985056039,0.9387536603221084,0.9390503189227498
56_wikidatasex_or_gender,logreg,0.9,1024,0.9974952963731276,0.9975093399750934,0.9999870331950208,1.0
56_wikidatasex_or_gender,pca,0.9,1024,0.9798313898605718,0.980697384806974,0.9984872060857538,0.9945652173913044
56_wikidatasex_or_gender,knn,0.9,1024,0.8531718375880749,0.900373599003736,0.9197614107883816,0.9014945652173912
56_wikidatasex_or_gender,logreg,0.95,1024,0.9948941041099316,0.9950186799501868,0.9999426605504588,1.0
56_wikidatasex_or_gender,pca,0.95,1024,0.9658872174380536,0.9707347447073474,0.9823967889908256,1.0
56_wikidatasex_or_gender,knn,0.95,1024,0.9259163831672098,0.950186799501868,0.8745330930537352,0.99609375
57_wikidatais_alive,logreg,0.05,1024,0.9773086321537782,0.9794520547945206,0.9906010928961748,0.9895833333333334
57_wikidatais_alive,pca,0.05,1024,0.9718869181973848,0.9738480697384808,0.9767901234567902,0.9921875
57_wikidatais_alive,knn,0.05,1024,0.9249985979596632,0.9495641344956414,0.9196761789111516,0.87890625
57_wikidatais_alive,xgboost,0.05,1024,0.9562343564958502,0.9651307596513076,0.974628617688727,1.0
57_wikidatais_alive,logreg,0.1,1024,0.9741930160501484,0.975093399750934,0.9920565668722732,0.9918478260869564
57_wikidatais_alive,pca,0.1,1024,0.9668302922789612,0.9682440846824408,0.9786498742719594,0.9850543478260868
57_wikidatais_alive,knn,0.1,1024,0.8522714517380537,0.8997509339975094,0.9261664768209072,0.9490489130434784
57_wikidatais_alive,xgboost,0.1,1024,0.9327896365165104,0.9427148194271482,0.9540888478153408,0.9442934782608696
57_wikidatais_alive,logreg,0.15,1024,0.9743152704883944,0.9744707347447074,0.988691806119192,0.9977678571428572
57_wikidatais_alive,pca,0.15,1024,0.9528647361286536,0.9545454545454546,0.9833477725593908,0.9940476190476192
57_wikidatais_alive,knn,0.15,1024,0.7839891949363079,0.8511830635118306,0.9521864028088096,0.9761904761904764
57_wikidatais_alive,xgboost,0.15,1024,0.9478992203576722,0.9508094645080948,0.9873846761813568,0.9970238095238096
57_wikidatais_alive,logreg,0.2,1024,0.9800514365660696,0.9800747198007472,0.9906372748205337,0.9994172494172494
57_wikidatais_alive,pca,0.2,1024,0.9638854296388544,0.9638854296388544,0.9862159207445678,0.9988344988344988
57_wikidatais_alive,knn,0.2,1024,0.7415170753926934,0.813200498132005,0.9539180259669898,0.9478438228438228
57_wikidatais_alive,xgboost,0.2,1024,0.9447559316770932,0.9470734744707348,0.983006327276949,0.9976689976689976
57_wikidatais_alive,logreg,0.25,1024,0.9800245748866776,0.9800747198007472,0.991117915406357,0.9986449864498644
57_wikidatais_alive,pca,0.25,1024,0.9656233368084024,0.9657534246575342,0.9889547280210244,0.9993224932249322
57_wikidatais_alive,knn,0.25,1024,0.88647490367832,0.8929016189290162,0.9382334589510916,0.9925474254742548
57_wikidatais_alive,xgboost,0.25,1024,0.9348324465074154,0.9364881693648816,0.981808151931373,0.9905149051490516
57_wikidatais_alive,logreg,0.3,1024,0.9719210884102424,0.9719800747198007,0.9936522644379144,0.999375
57_wikidatais_alive,pca,0.3,1024,0.9604913429925376,0.960772104607721,0.9906915875430072,0.995625
57_wikidatais_alive,knn,0.3,1024,0.8636974294055694,0.8729763387297634,0.9500847226118928,0.98125
57_wikidatais_alive,xgboost,0.3,1024,0.937451808562452,0.9383561643835616,0.9864868356935071,0.98875
57_wikidatais_alive,logreg,0.35,1024,0.963113292271034,0.9632627646326276,0.9884129841334176,0.9901823281907434
57_wikidatais_alive,pca,0.35,1024,0.9625130270960076,0.962640099626401,0.9886701327806624,0.9859747545582048
57_wikidatais_alive,knn,0.35,1024,0.8632522230304388,0.8679950186799502,0.9355416895858204,0.9541841982234688
57_wikidatais_alive,xgboost,0.35,1024,0.9216122259522672,0.9227895392278954,0.9826279910559954,0.9789621318373072
57_wikidatais_alive,logreg,0.4,1024,0.9675691735696704,0.9676214196762142,0.9917669155325584,0.98192517864649
57_wikidatais_alive,pca,0.4,1024,0.968223223131295,0.9682440846824408,0.991983320655869,0.9840269020596888
57_wikidatais_alive,knn,0.4,1024,0.8274279288489061,0.8356164383561644,0.963661703883503,0.9443043295502312
57_wikidatais_alive,xgboost,0.4,1024,0.9407093814597798,0.9408468244084682,0.9850341322558296,0.9722572509457756
57_wikidatais_alive,logreg,0.45,1024,0.9657377332417544,0.9657534246575342,0.991586898054382,0.9837662337662338
57_wikidatais_alive,pca,0.45,1024,0.9544552517483424,0.9545454545454546,0.9897354203966424,0.9886363636363636
57_wikidatais_alive,knn,0.45,1024,0.8499545998082481,0.8530510585305106,0.961748659558371,0.986810064935065
57_wikidatais_alive,xgboost,0.45,1024,0.9332537677077706,0.9333748443337484,0.9831816280785516,0.9707792207792209
57_wikidatais_alive,logreg,0.5,1024,0.9638849255583126,0.9638854296388544,0.9891440721205814,0.988795518207283
57_wikidatais_alive,pca,0.5,1024,0.9564131791782012,0.9564134495641344,0.9887734197258412,0.9903961584633854
57_wikidatais_alive,knn,0.5,1024,0.8668867593032528,0.8673723536737236,0.9577184871799246,0.9793917567026812
57_wikidatais_alive,xgboost,0.5,1024,0.9352392237267998,0.9352428393524284,0.9808222279775872,0.9771908763505402
57_wikidatais_alive,logreg,0.55,1024,0.9669692963363596,0.9669987546699876,0.9913998947117736,0.9890422077922078
57_wikidatais_alive,pca,0.55,1024,0.9595023477654512,0.9595267745952676,0.9904911570424034,0.987012987012987
57_wikidatais_alive,knn,0.55,1024,0.8727322671825872,0.8729763387297634,0.946248950251313,0.9466314935064936
57_wikidatais_alive,logreg,0.6,1024,0.961928609318099,0.9620174346201744,0.9924477449877844,0.9952256944444444
57_wikidatais_alive,pca,0.6,1024,0.9419567322390688,0.9420921544209216,0.9852202660255168,0.9921875
57_wikidatais_alive,knn,0.6,1024,0.9020203048853654,0.9028642590286424,0.958755865358514,0.986545138888889
57_wikidatais_alive,logreg,0.65,1024,0.96615319680376,0.9663760896637608,0.9943960404139568,0.9935661764705882
57_wikidatais_alive,pca,0.65,1024,0.9663481921964988,0.9663760896637608,0.9935813528585647,0.9852941176470588
57_wikidatais_alive,knn,0.65,1024,0.8963787311108462,0.8991282689912827,0.960637637883312,0.9715073529411764
57_wikidatais_alive,logreg,0.7,1024,0.9756497720697213,0.9757160647571608,0.9946038346038348,0.9942857142857144
57_wikidatais_alive,pca,0.7,1024,0.9656172252858674,0.9657534246575342,0.988887964887965,0.9885714285714288
57_wikidatais_alive,knn,0.7,1024,0.895617074846577,0.9009962640099628,0.962005082005082,0.9647619047619048
57_wikidatais_alive,logreg,0.75,1024,0.9742837134922014,0.9744707347447074,0.9920054635196242,0.992063492063492
57_wikidatais_alive,pca,0.75,1024,0.9635064430340204,0.9638854296388544,0.9876408563653108,0.9791666666666669
57_wikidatais_alive,knn,0.75,1024,0.8968145250062091,0.9016189290161892,0.9343353235169338,0.9605654761904762
57_wikidatais_alive,logreg,0.8,1024,0.9780092696772728,0.9782067247820672,0.995064062935622,0.981934731934732
57_wikidatais_alive,pca,0.8,1024,0.9666583685743594,0.9669987546699876,0.9860819181303564,0.9825174825174824
57_wikidatais_alive,knn,0.8,1024,0.811316014811878,0.8493150684931506,0.9511691334230334,0.9641608391608392
57_wikidatais_alive,logreg,0.85,1024,0.9791383596332032,0.9794520547945206,0.9954825524646168,0.9858256555634302
