dataset,method,num_train,test_f1,test_acc,test_auc,val_auc
41_truthqa_tf,xgboost,28,0.3325997008828031,0.499339498018494,0.5,0.5
41_truthqa_tf,mlp,28,0.5994128279102241,0.5997357992073976,0.5880903519425946,0.8194444444444445
41_truthqa_tf,logreg,38,0.591185851552807,0.5917001338688086,0.6328869836991584,0.8796296296296298
41_truthqa_tf,pca,38,0.5415475856916036,0.5421686746987951,0.5647660965434187,0.9027777777777778
41_truthqa_tf,knn,38,0.5685852627682446,0.5689424364123159,0.5689810898768476,0.8472222222222222
41_truthqa_tf,xgboost,38,0.5550372613653942,0.5555555555555556,0.5719272841966424,0.6851851851851852
41_truthqa_tf,mlp,38,0.5954116627206716,0.5957161981258366,0.6038551418617654,0.8611111111111112
41_truthqa_tf,logreg,53,0.5667244434247286,0.5806010928961749,0.6474066111260414,0.6270833333333333
41_truthqa_tf,pca,53,0.5934360010098461,0.5942622950819673,0.5915748454716474,0.7166666666666668
41_truthqa_tf,knn,53,0.5623710877948166,0.5628415300546448,0.5628415300546448,0.65
41_truthqa_tf,xgboost,53,0.5196165932903826,0.5218579234972678,0.5495237242079489,0.7041666666666666
41_truthqa_tf,mlp,53,0.6035365496938072,0.6079234972677595,0.6611872555167368,0.6208333333333332
41_truthqa_tf,logreg,74,0.6398796286278706,0.639943741209564,0.7238724481721791,0.6593915343915345
41_truthqa_tf,pca,74,0.5906719548084276,0.5907172995780591,0.6474996043677796,0.701058201058201
41_truthqa_tf,knn,74,0.606113439924417,0.6132208157524613,0.6130321253362875,0.5892857142857143
41_truthqa_tf,xgboost,74,0.6062535726801975,0.6075949367088608,0.6588305111568287,0.6421957671957672
41_truthqa_tf,mlp,74,0.6344144937265402,0.6385372714486639,0.6985124228517171,0.6190476190476192
41_truthqa_tf,logreg,103,0.6634348702145313,0.6642228739002932,0.7573292283348096,0.8212448559670782
41_truthqa_tf,pca,103,0.6583217760576252,0.658357771260997,0.7603563780841238,0.7944958847736626
41_truthqa_tf,knn,103,0.5996430141906192,0.6026392961876833,0.6360626413601534,0.7049897119341564
41_truthqa_tf,xgboost,103,0.6415351209760806,0.6422287390029325,0.6895279538359663,0.7546296296296297
41_truthqa_tf,mlp,103,0.6450514000602177,0.6451612903225806,0.7300074818758009,0.7872942386831275
41_truthqa_tf,logreg,143,0.6756977297675367,0.67601246105919,0.7793499674886697,0.8564102564102565
41_truthqa_tf,pca,143,0.6058032778132378,0.6059190031152648,0.6680447588823866,0.8410256410256411
41_truthqa_tf,knn,143,0.5777360170120172,0.5856697819314641,0.6259789792412729,0.817948717948718
41_truthqa_tf,xgboost,143,0.6225254380594186,0.6230529595015576,0.6941023476092042,0.8923076923076924
41_truthqa_tf,mlp,143,0.6651082217472214,0.6651090342679128,0.7558738754476374,0.7897435897435898
41_truthqa_tf,logreg,198,0.7512560264825847,0.7512776831345827,0.8469039492930277,0.7936507936507936
41_truthqa_tf,pca,198,0.7410020972981279,0.7410562180579217,0.8074110190151146,0.8386243386243386
41_truthqa_tf,knn,198,0.5816376905864489,0.5826235093696763,0.6269589747161664,0.7116402116402116
41_truthqa_tf,xgboost,198,0.655695488982147,0.65587734241908,0.7552181282069141,0.8359788359788359
41_truthqa_tf,mlp,198,0.7471426276057931,0.747870528109029,0.8417844953681132,0.7698412698412698
41_truthqa_tf,logreg,275,0.7744673160264717,0.7745098039215687,0.883121876201461,0.8220108695652174
41_truthqa_tf,pca,275,0.6332945963908571,0.6372549019607843,0.7090042291426374,0.8885869565217392
41_truthqa_tf,knn,275,0.611471928096528,0.611764705882353,0.6800615148019992,0.8254076086956522
41_truthqa_tf,xgboost,275,0.7666227009317403,0.7666666666666667,0.8444290657439446,0.7839673913043479
41_truthqa_tf,mlp,275,0.7623421487412337,0.7627450980392156,0.8817993079584774,0.8288043478260869
41_truthqa_tf,logreg,382,0.8212937338035686,0.8213399503722084,0.8948573961873799,0.9458333333333332
41_truthqa_tf,pca,382,0.7393642204394695,0.739454094292804,0.7938278902517117,0.8729166666666667
41_truthqa_tf,knn,382,0.6862787801643345,0.6873449131513648,0.7416137136101669,0.820138888888889
41_truthqa_tf,xgboost,382,0.783839628559325,0.7841191066997518,0.8974681050194572,0.8951388888888889
41_truthqa_tf,mlp,382,0.803861525225137,0.8039702233250621,0.9029604452982612,0.9201388888888888
41_truthqa_tf,logreg,531,0.8582325581395348,0.8582677165354331,0.939487878975758,0.9100762745885188
41_truthqa_tf,pca,531,0.7478908188585609,0.7480314960629921,0.8403496806993614,0.8671216378964272
41_truthqa_tf,knn,531,0.7540604697651175,0.7559055118110236,0.766259532519065,0.8392211963067042
41_truthqa_tf,xgboost,531,0.8031007751937984,0.8031496062992126,0.9187178374356748,0.9369731031714172
41_truthqa_tf,mlp,531,0.8620315046170559,0.8622047244094488,0.9404178808357616,0.9000401445202729
42_temp_sense,logreg,2,0.451974229953146,0.5213867627194957,0.6153234242343153,1.0
42_temp_sense,pca,2,0.5224363045175432,0.5339936965330933,0.5407165040828407,1.0
42_temp_sense,knn,2,0.5224363045175432,0.5339936965330933,0.533923662636534,1.0
42_temp_sense,xgboost,2,0.333083225795202,0.4997748761819,0.5,0.5
42_temp_sense,mlp,2,0.5494993566213073,0.5578568212516885,0.5877068787959876,1.0
42_temp_sense,logreg,3,0.4786798479087452,0.5653153153153153,0.711715769823878,1.0
42_temp_sense,pca,3,0.4828323051319567,0.5617117117117117,0.6672981089197305,1.0
42_temp_sense,knn,3,0.5758644687260337,0.5878378378378378,0.5878378378378378,1.0
42_temp_sense,xgboost,3,0.3333333333333333,0.5,0.5,0.5
42_temp_sense,mlp,3,0.5155553108057375,0.5698198198198198,0.6378134891648405,1.0
42_temp_sense,logreg,4,0.3569595000725224,0.5105903560162235,0.7443545439036873,0.5
42_temp_sense,pca,4,0.6863368736678449,0.6872465074357819,0.7514033420255242,1.0
42_temp_sense,knn,4,0.6337008938154449,0.6426318161333934,0.6427022152901323,0.5
42_temp_sense,xgboost,4,0.3330830003986549,0.4997746732762506,0.5,0.5
42_temp_sense,mlp,4,0.6838248167142251,0.6840919333032898,0.7479947034500687,0.25
42_temp_sense,logreg,5,0.6008357916754864,0.6366095581605049,0.7605386212161989,0.6666666666666666
42_temp_sense,pca,5,0.6108910104227963,0.6257889990982868,0.7427921888377819,0.8333333333333334
42_temp_sense,knn,5,0.6367604633104618,0.6442741208295762,0.6442741208295762,0.5
42_temp_sense,xgboost,5,0.3333333333333333,0.5,0.5,0.5
42_temp_sense,mlp,5,0.6627196962059347,0.6735798016230838,0.7410229119727844,0.6666666666666666
42_temp_sense,logreg,7,0.6643275646642447,0.6732851985559567,0.756895209112591,0.5
42_temp_sense,pca,7,0.696355165798849,0.6967509025270758,0.7665061450038448,0.9166666666666666
42_temp_sense,knn,7,0.6671731782931283,0.6728339350180506,0.6728339350180507,0.5
42_temp_sense,xgboost,7,0.3333333333333333,0.5,0.5,0.5
42_temp_sense,mlp,7,0.6774397831099751,0.6782490974729242,0.7376855556569224,0.0833333333333333
42_temp_sense,logreg,10,0.6353351578590697,0.6353366470854044,0.704941919823056,0.0
42_temp_sense,pca,10,0.5698290122060887,0.578852236782648,0.5986456398620646,0.36
42_temp_sense,knn,10,0.3350873966762114,0.5006778129236331,0.5458078706766574,0.5
42_temp_sense,xgboost,10,0.3330823217648813,0.4997740623587889,0.5,0.5
42_temp_sense,mlp,10,0.6133127571569528,0.6208766380478988,0.6786870008543365,0.24
42_temp_sense,logreg,14,0.611137084930058,0.6133997283838841,0.6708325136074497,0.6666666666666666
42_temp_sense,pca,14,0.5416240306362716,0.5423268447261205,0.5613105777428029,0.6666666666666666
42_temp_sense,knn,14,0.513353006035871,0.5595291987324581,0.6033948947471965,0.625
42_temp_sense,xgboost,14,0.4574998974767981,0.4585785423268447,0.4985703980588891,1.0
42_temp_sense,mlp,14,0.6004658716402008,0.6029877772747849,0.6743466784707193,0.9166666666666666
42_temp_sense,logreg,20,0.6441237386894588,0.6445755787562415,0.703541245295895,0.4583333333333333
42_temp_sense,pca,20,0.5032038347119719,0.5215615070358602,0.5633758124522996,0.6666666666666666
42_temp_sense,knn,20,0.535978889886836,0.5678620063549705,0.5924790365465482,0.6666666666666666
42_temp_sense,xgboost,20,0.3330811824949249,0.4997730367680436,0.5,0.5
42_temp_sense,mlp,20,0.6162384052296479,0.616432137993645,0.6923354614102672,0.625
42_temp_sense,logreg,28,0.6678091306031902,0.6710706150341685,0.7368962877727467,0.8194444444444443
42_temp_sense,pca,28,0.4887632359216942,0.5312072892938496,0.5816459195720071,0.8055555555555555
42_temp_sense,knn,28,0.5260810571944443,0.5585421412300683,0.6356053851122369,0.6527777777777778
42_temp_sense,xgboost,28,0.5372241184174572,0.5494305239179954,0.6338731396937832,0.8194444444444445
42_temp_sense,mlp,28,0.6476104799629541,0.6482915717539863,0.71200807634001,0.7222222222222223
42_temp_sense,logreg,38,0.6931799172999699,0.6933638443935927,0.758228352921857,0.7407407407407408
42_temp_sense,pca,38,0.6366013980622472,0.6366132723112128,0.70036093823834,0.8379629629629629
42_temp_sense,knn,38,0.5854630395890129,0.6068649885583524,0.643949676429091,0.6759259259259259
42_temp_sense,xgboost,38,0.3330791055334,0.4997711670480549,0.5,0.5
42_temp_sense,mlp,38,0.6832251273080384,0.6832951945080091,0.7620714905710331,0.7083333333333334
42_temp_sense,logreg,53,0.7270065434844908,0.728110599078341,0.8163528637261357,0.7791666666666667
42_temp_sense,pca,53,0.6591597198768696,0.659447004608295,0.7216173628660622,0.8250000000000001
42_temp_sense,knn,53,0.5670296895818381,0.6110599078341014,0.7657083395272782,0.7020833333333334
42_temp_sense,xgboost,53,0.7067125046107191,0.7073732718894009,0.7828036271740746,0.5937499999999999
42_temp_sense,mlp,53,0.7315336089974314,0.7317972350230415,0.8105927074263629,0.7708333333333335
42_temp_sense,logreg,74,0.7493017565795811,0.7501163331782225,0.8400935429388073,0.8763227513227515
42_temp_sense,pca,74,0.7070545437476765,0.708236389018148,0.7938867957212766,0.8544973544973545
42_temp_sense,knn,74,0.6296108825168221,0.6351791530944625,0.700385431553419,0.7671957671957671
42_temp_sense,xgboost,74,0.7288592074253003,0.7291763610981852,0.8145450608462171,0.744047619047619
42_temp_sense,mlp,74,0.7533677876714384,0.7533736621684505,0.8379983543371876,0.8346560846560847
42_temp_sense,logreg,103,0.7876443751135235,0.7877358490566038,0.8726735493058028,0.8896604938271606
42_temp_sense,pca,103,0.7710939425383905,0.7712264150943396,0.8619571021715913,0.8729423868312757
42_temp_sense,knn,103,0.6926355876998113,0.6929245283018868,0.760995461018156,0.7808641975308642
42_temp_sense,xgboost,103,0.7422323649899923,0.7424528301886792,0.8362397650409398,0.7883230452674898
42_temp_sense,mlp,103,0.7767253873227599,0.7768867924528302,0.8644134923460305,0.8531378600823046
42_temp_sense,logreg,143,0.7936980716531135,0.79375,0.8847688609467457,0.8520408163265306
42_temp_sense,pca,143,0.8190139071964929,0.8192307692307692,0.8940560281065089,0.8673469387755102
42_temp_sense,knn,143,0.6867754955171349,0.6889423076923077,0.7814885355029586,0.8010204081632654
42_temp_sense,xgboost,143,0.7485562393458727,0.7485576923076923,0.8312389053254439,0.836734693877551
42_temp_sense,mlp,143,0.8022849813323885,0.8024038461538462,0.8899741124260355,0.8571428571428571
42_temp_sense,logreg,198,0.7999350137546901,0.8,0.9026421344653888,0.8181818181818181
42_temp_sense,pca,198,0.8232067723480375,0.8232098765432099,0.9042574983709796,0.7994652406417113
42_temp_sense,knn,198,0.7315007153272242,0.7338271604938271,0.8246135222346646,0.8074866310160428
42_temp_sense,xgboost,198,0.7757837689848962,0.7758024691358024,0.8766636492397254,0.8342245989304813
42_temp_sense,mlp,198,0.81821574852568,0.8182716049382716,0.906741998290992,0.7566844919786097
42_temp_sense,logreg,275,0.8100608007825676,0.8100616016427105,0.9007427193267248,0.9413333333333334
42_temp_sense,pca,275,0.8172476894016056,0.8172484599589322,0.9061871492480046,0.94
42_temp_sense,knn,275,0.7284233224113245,0.7284394250513347,0.8197651252904047,0.886
42_temp_sense,xgboost,275,0.795687885010267,0.795687885010267,0.8925365456699653,0.8773333333333333
42_temp_sense,mlp,275,0.8003054296108606,0.8003080082135524,0.8952930189021331,0.9253333333333332
42_temp_sense,logreg,382,0.8318736801366657,0.8321564367191744,0.918504225086154,0.9477351916376306
42_temp_sense,pca,382,0.815245151952826,0.815317762085823,0.9065665864136336,0.9498257839721256
42_temp_sense,knn,382,0.747816618387212,0.7495926127104834,0.8508503280932823,0.90801393728223
42_temp_sense,xgboost,382,0.8000384279946137,0.8001086366105378,0.8966931029599208,0.9365853658536586
42_temp_sense,mlp,382,0.8364654234448985,0.8365019011406845,0.9209637445121088,0.9658536585365852
42_temp_sense,logreg,531,0.8656409571128078,0.8658392434988179,0.9373857787166976,0.9351740696278512
42_temp_sense,pca,531,0.817884460547504,0.817966903073286,0.9103457237228174,0.9495798319327732
42_temp_sense,knn,531,0.7566547072995169,0.7576832151300237,0.858621995316578,0.8833533413365346
42_temp_sense,xgboost,531,0.8419507587352955,0.8421985815602837,0.9195449032856609,0.9431772709083636
42_temp_sense,mlp,531,0.8639062773212101,0.8640661938534279,0.9358795946995736,0.9283713485394156
42_temp_sense,logreg,737,0.8753691979535723,0.8755047106325706,0.9425141608806464,0.874198717948718
42_temp_sense,pca,737,0.8328179891414802,0.8331090174966352,0.912786727265152,0.8878205128205129
42_temp_sense,knn,737,0.7853179805939564,0.7853297442799462,0.8597561086063013,0.8533653846153846
42_temp_sense,xgboost,737,0.8847794060634255,0.8849259757738897,0.94792128959567,0.9190705128205128
42_temp_sense,mlp,737,0.872598237675637,0.8728129205921938,0.9429271676970704,0.8725961538461539
42_temp_sense,logreg,1024,0.8862221512808411,0.8865721434528774,0.9427768503060656,0.9694041867954912
42_temp_sense,pca,1024,0.846439440150454,0.8465387823185988,0.9223233166388424,0.9520933977455716
42_temp_sense,knn,1024,0.7843586991122218,0.7848206839032527,0.8758208124652198,0.9182769726247988
42_temp_sense,xgboost,1024,0.860565954556734,0.8607172643869891,0.9388397328881468,0.9653784219001612
42_temp_sense,mlp,1024,0.8845905023343058,0.8849040867389492,0.9503756260434058,0.9746376811594204
44_phys_tf,logreg,2,0.5116575368175346,0.5133079847908745,0.5211333532612404,1.0
44_phys_tf,pca,2,0.5127076245747448,0.5127076245747448,0.5199094049148882,1.0
44_phys_tf,knn,2,0.5127076245747448,0.5127076245747448,0.5127076451076827,1.0
44_phys_tf,xgboost,2,0.3332221614489707,0.4998999399639784,0.5,0.5
44_phys_tf,mlp,2,0.5069934169902903,0.5073043826295778,0.5107640333955841,1.0
44_phys_tf,logreg,3,0.482974436138798,0.506204963971177,0.515088131353762,1.0
44_phys_tf,pca,3,0.4691055165649354,0.5132105684547638,0.5310881210973583,1.0
44_phys_tf,knn,3,0.5085458170816696,0.5218174539631706,0.5218174539631705,1.0
44_phys_tf,xgboost,3,0.3333333333333333,0.5,0.5,0.5
44_phys_tf,mlp,3,0.5217377255841522,0.5232185748598879,0.538937795552695,1.0
44_phys_tf,logreg,4,0.4490229090141002,0.5053053053053053,0.5211354506111898,0.5
44_phys_tf,pca,4,0.5109647720748848,0.5137137137137137,0.5194079172028051,0.5
44_phys_tf,knn,4,0.4966521233098959,0.5297297297297298,0.5297810535172229,0.5
44_phys_tf,xgboost,4,0.3332221169380806,0.4998998998998999,0.5,0.5
44_phys_tf,mlp,4,0.4841115337352848,0.5327327327327327,0.5469054458624969,0.25
44_phys_tf,logreg,5,0.4858850263015831,0.5156187424909892,0.5323918538048622,0.0
44_phys_tf,pca,5,0.3997935914691287,0.5102122547056468,0.5115181068704151,0.5
44_phys_tf,knn,5,0.4811403323052378,0.512615138165799,0.5140539492404903,0.5
44_phys_tf,xgboost,5,0.3333333333333333,0.5,0.5,0.5
44_phys_tf,mlp,5,0.5352449390628419,0.5366439727673208,0.5489672909854661,0.0
44_phys_tf,logreg,7,0.4923494917796899,0.5194310897435898,0.5265392576840895,0.5833333333333334
44_phys_tf,pca,7,0.4838173823030158,0.5066105769230769,0.509637695954553,0.6666666666666666
44_phys_tf,knn,7,0.5161187161187161,0.5220352564102564,0.5220352564102565,0.75
44_phys_tf,xgboost,7,0.3333333333333333,0.5,0.5,0.5
44_phys_tf,mlp,7,0.5224160322501433,0.5330528846153846,0.5448345558021038,0.3333333333333333
44_phys_tf,logreg,10,0.4695023671337346,0.5087191822008419,0.5272422953364628,0.6
44_phys_tf,pca,10,0.4982931075274371,0.4984966927239928,0.5029414080767791,0.68
44_phys_tf,knn,10,0.5487954180281356,0.5506113449589096,0.5505986311034258,0.64
44_phys_tf,xgboost,10,0.3332219831912983,0.4998997795149328,0.5,0.5
44_phys_tf,mlp,10,0.5440569900209332,0.5441972339146122,0.5604554738988804,0.2
44_phys_tf,logreg,14,0.53240986388374,0.5388164493480442,0.5414839721364283,0.6666666666666666
44_phys_tf,pca,14,0.5011205476431804,0.5057171514543631,0.5043360574938882,0.6666666666666666
44_phys_tf,knn,14,0.3783369950370296,0.5049147442326981,0.5251439182198117,0.5833333333333334
44_phys_tf,xgboost,14,0.3332218938479206,0.4998996990972918,0.5,0.5
44_phys_tf,mlp,14,0.5355384446840633,0.5460381143430291,0.5623905844872867,0.3333333333333333
44_phys_tf,logreg,20,0.5270122848617377,0.5294235790319342,0.5344144759028078,0.6666666666666666
44_phys_tf,pca,20,0.5084609596768275,0.5119501908013657,0.5149885197681041,0.8333333333333334
44_phys_tf,knn,20,0.4665532345647399,0.5129544085157662,0.5209416210442412,0.625
44_phys_tf,xgboost,20,0.4945295364186123,0.5183771841735288,0.5327511734362117,0.5416666666666666
44_phys_tf,mlp,20,0.5430648020823485,0.5432817834906608,0.5593548158080293,0.5833333333333334
44_phys_tf,logreg,28,0.5000823701993705,0.5182055924361295,0.5292132521597809,0.5694444444444444
44_phys_tf,pca,28,0.5232170912939056,0.5234359283846308,0.5311421222427081,0.6527777777777778
44_phys_tf,knn,28,0.3591792580412864,0.5017099175216254,0.5043191570986659,0.5416666666666666
44_phys_tf,xgboost,28,0.5282874301045445,0.5310802655401328,0.5344507107002434,0.513888888888889
44_phys_tf,mlp,28,0.547371916236351,0.5473747736873869,0.5608801643327381,0.3888888888888889
44_phys_tf,logreg,38,0.5205474995682363,0.5311429147349325,0.5564299970095306,0.4398148148148149
44_phys_tf,pca,38,0.540667436269108,0.546059262245515,0.5661994058067117,0.5555555555555555
44_phys_tf,knn,38,0.3658771703184308,0.5015117919774239,0.5101775916318861,0.5416666666666666
44_phys_tf,xgboost,38,0.5360757170331892,0.5436403950816368,0.5577228874933364,0.6064814814814814
44_phys_tf,mlp,38,0.5824104790447726,0.5827454142310018,0.6170705425751843,0.3703703703703704
44_phys_tf,logreg,53,0.5826815532837548,0.5826930853214719,0.6054419677523317,0.5854166666666667
44_phys_tf,pca,53,0.548326047179312,0.5509502628386576,0.5760791558945794,0.63125
44_phys_tf,knn,53,0.4759239135113393,0.5321471896482005,0.5582276454695754,0.5791666666666666
44_phys_tf,xgboost,53,0.5650350684576545,0.5655074807925596,0.5847172920840672,0.51875
44_phys_tf,mlp,53,0.5932055673639361,0.5932066316215123,0.619578303747599,0.41875
44_phys_tf,logreg,74,0.5247730343014962,0.5358375634517767,0.5717283546281885,0.5621693121693122
44_phys_tf,pca,74,0.5780982618885646,0.5833502538071066,0.621812409361227,0.6164021164021164
44_phys_tf,knn,74,0.5189184353857587,0.5336040609137056,0.5475673600481276,0.58994708994709
44_phys_tf,xgboost,74,0.5442819896617591,0.545989847715736,0.5737698605486299,0.5853174603174603
44_phys_tf,mlp,74,0.5585563331458654,0.562233502538071,0.6033332310890043,0.486111111111111
44_phys_tf,logreg,103,0.5655183357107054,0.568218954248366,0.602532345999402,0.6229423868312757
44_phys_tf,pca,103,0.5862630661088941,0.5870098039215687,0.6261332113182962,0.6983024691358025
44_phys_tf,knn,103,0.4962483188081254,0.5214460784313726,0.5445649409682174,0.6143261316872427
44_phys_tf,xgboost,103,0.5266009822383063,0.5271650326797386,0.5398013985005767,0.5681584362139918
44_phys_tf,mlp,103,0.5695064390174892,0.5696486928104575,0.6059022771690376,0.5892489711934157
44_phys_tf,logreg,143,0.6077016624635873,0.6077018121911038,0.6468410485576024,0.4564102564102564
44_phys_tf,pca,143,0.6013298077309993,0.6033772652388797,0.6459791585809704,0.4615384615384615
44_phys_tf,knn,143,0.5248578075093154,0.5253294892915981,0.5253294892915981,0.6743589743589744
44_phys_tf,xgboost,143,0.5317897812947318,0.5325370675453048,0.5500135364731618,0.5794871794871795
44_phys_tf,mlp,143,0.5885799431822427,0.5889621087314663,0.6258615507166528,0.4615384615384615
44_phys_tf,logreg,198,0.6052935359651533,0.6054988544053322,0.6570186033597112,0.5947368421052631
44_phys_tf,pca,198,0.6229625069993969,0.623620079150177,0.6596227266416771,0.6078947368421053
44_phys_tf,knn,198,0.5261457024906957,0.5271818371172672,0.5271720984312093,0.5894736842105263
44_phys_tf,xgboost,198,0.5988255353125712,0.5988335763382628,0.6347304074691101,0.6078947368421053
44_phys_tf,mlp,198,0.6073017883764434,0.608623203499271,0.65120921838123,0.6263157894736842
44_phys_tf,logreg,275,0.6420271530765725,0.6420406435224386,0.6941556653792298,0.7410468319559229
44_phys_tf,pca,275,0.6362776214681315,0.6363251481795089,0.6977783290470554,0.7121212121212122
44_phys_tf,knn,275,0.3751680262821597,0.5150296359017782,0.5813699443847368,0.6949035812672176
44_phys_tf,xgboost,275,0.5954490679409027,0.5977984758679086,0.6411488240637644,0.756198347107438
44_phys_tf,mlp,275,0.625520821804755,0.6270110076206604,0.6818637745104716,0.6680440771349861
44_phys_tf,logreg,382,0.639277190639021,0.6393762183235867,0.6966445256411316,0.7450284090909091
44_phys_tf,pca,382,0.6310865435803381,0.6311457656486896,0.6886595140858656,0.7940340909090909
44_phys_tf,knn,382,0.460193877775743,0.5206844271171757,0.580297370773546,0.6576704545454546
44_phys_tf,xgboost,382,0.6357858663670468,0.6359107645657354,0.6944913768968237,0.7002840909090909
44_phys_tf,mlp,382,0.6278475162325252,0.6296296296296297,0.689713336330672,0.7194602272727273
44_phys_tf,logreg,531,0.6534411942789765,0.6535362578334826,0.7212811045060107,0.6850740296118448
44_phys_tf,pca,531,0.6539682851383951,0.6539838854073411,0.7141250744376204,0.7130852340936376
44_phys_tf,knn,531,0.5317862280825244,0.5476723366159355,0.5627779638996576,0.6304521808723489
44_phys_tf,xgboost,531,0.635849964512132,0.6360787824529991,0.7035126541950758,0.6926770708283314
44_phys_tf,mlp,531,0.6381660391245857,0.6389883616830797,0.7094362056570186,0.6470588235294118
44_phys_tf,logreg,737,0.6478884875563031,0.648052557484749,0.7039459732874478,0.7122778007441092
44_phys_tf,pca,737,0.6616504628808922,0.661661191928672,0.7240461194835417,0.7354278627532038
44_phys_tf,knn,737,0.5902797920325035,0.5905678085405913,0.6209224909665172,0.6672178586192641
44_phys_tf,xgboost,737,0.6661177040152301,0.6661191928671985,0.7328749189909805,0.6746589499793303
44_phys_tf,mlp,737,0.6746741913077883,0.674800563115908,0.7336808802859005,0.7217858619264159
44_phys_tf,logreg,1024,0.6915676421853184,0.6915723270440252,0.7591639418797637,0.669467787114846
44_phys_tf,pca,1024,0.6719263891255807,0.6719496855345912,0.7379285780105899,0.6834733893557423
44_phys_tf,knn,1024,0.5479898412778678,0.5818867924528301,0.6582460287644336,0.6680672268907563
44_phys_tf,xgboost,1024,0.6817295832850285,0.6817610062893081,0.7535163168239432,0.6830732292917168
44_phys_tf,mlp,1024,0.6744598047844078,0.6744654088050315,0.7485091728022892,0.6582633053221288
47_reasoning_tf,logreg,2,0.5041208743165304,0.506869662086892,0.4974303140212525,1.0
47_reasoning_tf,pca,2,0.5041201355467204,0.506498329001114,0.4966440750509359,1.0
47_reasoning_tf,knn,2,0.5041201355467204,0.506498329001114,0.506524046061304,1.0
47_reasoning_tf,xgboost,2,0.333127057604987,0.499814333457111,0.5,0.5
47_reasoning_tf,mlp,2,0.503812790643764,0.5038989974006683,0.4998444620206038,1.0
47_reasoning_tf,logreg,3,0.4605665253786959,0.4985141158989599,0.498413106690011,1.0
47_reasoning_tf,pca,3,0.456068824311218,0.4985141158989599,0.4947293063592748,1.0
47_reasoning_tf,knn,3,0.4789235734267488,0.4981426448736998,0.4981426448736998,1.0
47_reasoning_tf,xgboost,3,0.3333333333333333,0.5,0.5,0.5
47_reasoning_tf,mlp,3,0.478359414722332,0.4903417533432392,0.4882818278361509,1.0
47_reasoning_tf,logreg,4,0.4689814925438157,0.5020438498699368,0.5032882780868,0.5
47_reasoning_tf,pca,4,0.5011107605188518,0.5013006317354144,0.499340466313516,1.0
47_reasoning_tf,knn,4,0.5068885376005483,0.5076179858788554,0.5076036942724415,0.625
47_reasoning_tf,xgboost,4,0.3331269043123225,0.4998141954663694,0.5,0.5
47_reasoning_tf,mlp,4,0.4802402427996105,0.4964697138610182,0.497413235968338,0.75
47_reasoning_tf,logreg,5,0.4798202488673264,0.5014869888475837,0.5071146059341358,0.8333333333333334
47_reasoning_tf,pca,5,0.4912279717139971,0.4988847583643123,0.5029361119940299,1.0
47_reasoning_tf,knn,5,0.5014852745675336,0.5029739776951673,0.5029739776951673,0.6666666666666666
47_reasoning_tf,xgboost,5,0.3333333333333333,0.5,0.5,0.5
47_reasoning_tf,mlp,5,0.4916380676050203,0.5,0.4994513619214771,0.8333333333333334
47_reasoning_tf,logreg,7,0.4982863640596207,0.4996279761904761,0.496813992524093,0.9166666666666666
47_reasoning_tf,pca,7,0.4973653153223766,0.5029761904761905,0.5010623715632087,1.0
47_reasoning_tf,knn,7,0.367418270025911,0.4918154761904761,0.4994618941326531,0.7916666666666666
47_reasoning_tf,xgboost,7,0.3333333333333333,0.5,0.5,0.5
47_reasoning_tf,mlp,7,0.4987861811391223,0.5007440476190477,0.4980501966411564,0.9166666666666666
47_reasoning_tf,logreg,10,0.4927886367602987,0.4983240223463687,0.4954142082421076,1.0
47_reasoning_tf,pca,10,0.4930605064703883,0.4931098696461825,0.4954591506658692,1.0
47_reasoning_tf,knn,10,0.487039605079147,0.4994413407821229,0.4994992526241382,0.82
47_reasoning_tf,xgboost,10,0.3331264430642511,0.4998137802607076,0.5,0.5
47_reasoning_tf,mlp,10,0.4918267592444314,0.4919925512104283,0.4995688856387317,1.0
47_reasoning_tf,logreg,14,0.4971309019089964,0.4986945169712793,0.4951851480850779,0.9166666666666666
47_reasoning_tf,pca,14,0.4939638574590475,0.4975755315180902,0.5021620087482053,0.9166666666666666
47_reasoning_tf,knn,14,0.4599565203340351,0.4904886236478926,0.4912885238238338,0.7083333333333334
47_reasoning_tf,xgboost,14,0.5107288961533082,0.5110033569563596,0.5000740147139026,0.8333333333333334
47_reasoning_tf,mlp,14,0.4979476884908633,0.4979485266691533,0.4973310182866429,0.9166666666666666
47_reasoning_tf,logreg,20,0.5113551787358122,0.5132710280373832,0.521499732238586,0.8333333333333334
47_reasoning_tf,pca,20,0.501356328906378,0.5042990654205608,0.5130135401189331,0.7916666666666666
47_reasoning_tf,knn,20,0.4923027682064765,0.508411214953271,0.5145102649328696,0.6875
47_reasoning_tf,xgboost,20,0.3331256697198125,0.4998130841121495,0.5,0.5
47_reasoning_tf,mlp,20,0.5142305835259336,0.5155140186915887,0.5144764453805846,0.8333333333333334
47_reasoning_tf,logreg,28,0.5147868368979563,0.5155605549306337,0.5181164106618859,0.7361111111111112
47_reasoning_tf,pca,28,0.5096306161216859,0.5140607424071991,0.5154339559402594,0.8333333333333334
47_reasoning_tf,knn,28,0.4570005680062302,0.5193100862392201,0.5235575198147364,0.6458333333333334
47_reasoning_tf,xgboost,28,0.5167883484430826,0.5185601799775028,0.5154736022836294,0.5138888888888888
