dataset,method,ratio,num_train,test_f1,test_acc,test_auc,val_auc
5_hist_fig_ismale,knn,0.2,1024,0.8725418221925589,0.886052303860523,0.910923501867224,0.9635780885780888
5_hist_fig_ismale,xgboost,0.2,1024,0.936767780663241,0.9396014943960148,0.9805465258025192,0.9994172494172494
5_hist_fig_ismale,mlp,0.2,1024,0.9623723005171584,0.962640099626401,0.9873067471604652,1.0
5_hist_fig_ismale,logreg,0.25,1024,0.9615327870005002,0.9620174346201744,0.992472231863936,1.0
5_hist_fig_ismale,pca,0.25,1024,0.9419570933993866,0.9427148194271482,0.97925240905109,0.9986449864498644
5_hist_fig_ismale,knn,0.25,1024,0.8631019971868839,0.8742216687422167,0.911651253698286,0.9170054200542004
5_hist_fig_ismale,xgboost,0.25,1024,0.9289794592057844,0.9315068493150684,0.9762194013322094,0.9966124661246611
5_hist_fig_ismale,mlp,0.25,1024,0.9629947535096,0.9632627646326276,0.9911489066296424,1.0
5_hist_fig_ismale,logreg,0.3,1024,0.9419969885835676,0.9433374844333748,0.9886833478536938,0.98625
5_hist_fig_ismale,pca,0.3,1024,0.9397374360272668,0.9402241594022416,0.9792826449698026,0.98625
5_hist_fig_ismale,knn,0.3,1024,0.8596499886422021,0.8642590286425903,0.9060594202684544,0.9303125
5_hist_fig_ismale,xgboost,0.3,1024,0.9027635779512464,0.9066002490660025,0.9658063968340692,0.981875
5_hist_fig_ismale,mlp,0.3,1024,0.9687725173983388,0.9688667496886676,0.9925097089529096,0.985625
5_hist_fig_ismale,logreg,0.35,1024,0.9681843620691022,0.9682440846824408,0.9938369473219928,0.9976624590930342
5_hist_fig_ismale,pca,0.35,1024,0.9418823706446008,0.9420921544209216,0.9809607822768384,0.9925198690977092
5_hist_fig_ismale,knn,0.35,1024,0.8590350182092651,0.8617683686176837,0.9254328526981024,0.9329125759700796
5_hist_fig_ismale,xgboost,0.35,1024,0.9252830632422788,0.9265255292652552,0.9801450590845848,0.9953249181860684
5_hist_fig_ismale,mlp,0.35,1024,0.956284362298455,0.9564134495641344,0.9912995202730204,0.9967274427302478
5_hist_fig_ismale,logreg,0.4,1024,0.9694359050693084,0.969489414694894,0.9946528554979012,0.9995796553173604
5_hist_fig_ismale,pca,0.4,1024,0.9539346151168664,0.953922789539228,0.9850357472194364,0.9970575872215216
5_hist_fig_ismale,knn,0.4,1024,0.8464741497822873,0.8474470734744707,0.9240377643089812,0.9453551912568304
5_hist_fig_ismale,xgboost,0.4,1024,0.9362940953496232,0.9364881693648816,0.982098128418676,0.9970575872215216
5_hist_fig_ismale,mlp,0.4,1024,0.963856864639976,0.9638854296388544,0.9921109027808056,0.9957965531736024
5_hist_fig_ismale,logreg,0.45,1024,0.9725956981082416,0.9726027397260274,0.9945113555729947,1.0
5_hist_fig_ismale,pca,0.45,1024,0.9538503288027462,0.953922789539228,0.9911044487154784,0.9979707792207791
5_hist_fig_ismale,knn,0.45,1024,0.8699736193031443,0.8711083437110835,0.937636374173923,0.9443993506493508
5_hist_fig_ismale,xgboost,0.45,1024,0.9420325109152452,0.9420921544209216,0.9850800975550156,1.0
5_hist_fig_ismale,mlp,0.45,1024,0.9750802777151556,0.975093399750934,0.9950392303366652,1.0
5_hist_fig_ismale,logreg,0.5,1024,0.968243481376108,0.9682440846824408,0.9894666482632842,1.0
5_hist_fig_ismale,pca,0.5,1024,0.952677165964904,0.9526774595267746,0.9843255909889596,0.9995998399359745
5_hist_fig_ismale,knn,0.5,1024,0.8522908917334637,0.8524283935242839,0.927240469658457,0.91796718687475
5_hist_fig_ismale,xgboost,0.5,1024,0.9358652805666192,0.935865504358655,0.9782230086738865,0.9963985594237696
5_hist_fig_ismale,mlp,0.5,1024,0.969489308230722,0.969489414694894,0.9894821567316834,0.9991996798719488
5_hist_fig_ismale,logreg,0.55,1024,0.9738513468765236,0.9738480697384808,0.9923893220190272,1.0
5_hist_fig_ismale,pca,0.55,1024,0.958278780653468,0.9582814445828144,0.9884088943482784,0.9931006493506492
5_hist_fig_ismale,knn,0.55,1024,0.8631388002752235,0.863013698630137,0.935763214299144,0.9551542207792209
5_hist_fig_ismale,xgboost,0.55,1024,0.9289368339353342,0.929016189290162,0.9743062257931084,0.9914772727272728
5_hist_fig_ismale,mlp,0.55,1024,0.9688951818807324,0.9688667496886676,0.9911053383637708,0.9987824675324676
5_hist_fig_ismale,logreg,0.6,1024,0.9713648107921208,0.971357409713574,0.9918321247140032,0.9986979166666666
5_hist_fig_ismale,pca,0.6,1024,0.953329986113314,0.9533001245330012,0.9860297824485204,0.9991319444444444
5_hist_fig_ismale,knn,0.6,1024,0.8657342826573068,0.8667496886674969,0.9366379700365816,0.9633246527777778
5_hist_fig_ismale,xgboost,0.6,1024,0.9210801770437168,0.921544209215442,0.9753250992101962,0.9895833333333334
5_hist_fig_ismale,mlp,0.6,1024,0.9651307596513076,0.9651307596513076,0.9910258398934864,0.9952256944444444
5_hist_fig_ismale,logreg,0.65,1024,0.9700491623942772,0.9701120797011208,0.9907878949018968,1.0
5_hist_fig_ismale,pca,0.65,1024,0.9483504097415012,0.948318804483188,0.9839704258191188,0.9981617647058824
5_hist_fig_ismale,knn,0.65,1024,0.8645412174061547,0.8673723536737236,0.9295295264585974,0.9322150735294118
5_hist_fig_ismale,xgboost,0.65,1024,0.9082556082637964,0.9097135740971356,0.9662501193057088,0.9848345588235294
5_hist_fig_ismale,mlp,0.65,1024,0.9638402612037748,0.9638854296388544,0.9884699554137524,0.9986213235294118
5_hist_fig_ismale,logreg,0.7,1024,0.980026472868099,0.9800747198007472,0.9953282513282514,0.9990476190476192
5_hist_fig_ismale,pca,0.7,1024,0.9563611295231544,0.9564134495641344,0.9876461076461076,0.9890476190476192
5_hist_fig_ismale,knn,0.7,1024,0.8509592900517597,0.8511830635118306,0.9025382305382303,0.8792857142857143
5_hist_fig_ismale,xgboost,0.7,1024,0.9204996688119528,0.9221668742216688,0.9756377916377916,0.9676190476190476
5_hist_fig_ismale,mlp,0.7,1024,0.9700397093021484,0.9701120797011208,0.9940679140679142,0.998095238095238
5_hist_fig_ismale,logreg,0.75,1024,0.9793197860947214,0.9794520547945206,0.988665266294844,0.9940476190476192
5_hist_fig_ismale,pca,0.75,1024,0.9630907816439824,0.9632627646326276,0.9820966256557776,0.9940476190476192
5_hist_fig_ismale,knn,0.75,1024,0.8415824732195717,0.8542963885429639,0.9156227688041308,0.9342757936507936
5_hist_fig_ismale,xgboost,0.75,1024,0.922340916187665,0.925280199252802,0.969779907078776,0.9821428571428572
5_hist_fig_ismale,mlp,0.75,1024,0.9700109532157448,0.9701120797011208,0.9875146159497522,0.9950396825396826
5_hist_fig_ismale,logreg,0.8,1024,0.9804738716078668,0.980697384806974,0.9898978144659806,0.9836829836829836
5_hist_fig_ismale,pca,0.8,1024,0.9618136907311552,0.9620174346201744,0.9775555474744536,0.9755244755244756
5_hist_fig_ismale,knn,0.8,1024,0.8489447345424743,0.8661270236612703,0.898572069287368,0.917832167832168
5_hist_fig_ismale,xgboost,0.8,1024,0.9318251824734644,0.9352428393524284,0.9801689758415456,0.9743589743589745
5_hist_fig_ismale,mlp,0.8,1024,0.9760496797452264,0.9763387297633872,0.9889499012085288,0.9790209790209792
5_hist_fig_ismale,logreg,0.85,1024,0.9714994185242066,0.9719800747198007,0.9909620546608102,0.9851169383416016
5_hist_fig_ismale,pca,0.85,1024,0.944738813320816,0.946450809464508,0.972825158613958,0.988660524450744
5_hist_fig_ismale,knn,0.85,1024,0.8731763312265167,0.8897882938978829,0.8868670693020986,0.8841247342310418
5_hist_fig_ismale,xgboost,0.85,1024,0.925091693690678,0.9321295143212952,0.9762597608589556,0.9900779588944012
5_hist_fig_ismale,mlp,0.85,1024,0.971226365190042,0.9719800747198007,0.9859352122986824,0.9723600283486888
5_hist_fig_ismale,logreg,0.9,1024,0.9878345818240074,0.9881693648816936,0.9971732365145228,0.9945652173913044
5_hist_fig_ismale,pca,0.9,1024,0.9703566884096124,0.9707347447073474,0.9828319502074688,1.0
5_hist_fig_ismale,knn,0.9,1024,0.8886297385701497,0.9159402241594022,0.8970522130013833,0.9395380434782608
5_hist_fig_ismale,xgboost,0.9,1024,0.9321934124967886,0.9414694894146948,0.973655774550484,0.9714673913043478
5_hist_fig_ismale,mlp,0.9,1024,0.9768412432226924,0.9775840597758406,0.9863978215767636,0.9904891304347826
5_hist_fig_ismale,logreg,0.95,1024,0.9889690856301444,0.9894146948941468,0.9954046526867628,0.8723958333333334
5_hist_fig_ismale,pca,0.95,1024,0.9527566231121596,0.958904109589041,0.9121395806028834,0.8281250000000001
5_hist_fig_ismale,knn,0.95,1024,0.9342531025894276,0.9533001245330012,0.8074131716906947,0.6927083333333333
5_hist_fig_ismale,xgboost,0.95,1024,0.9412225377603528,0.9570361145703612,0.9345593053735256,0.7682291666666667
5_hist_fig_ismale,mlp,0.95,1024,0.9833106676237032,0.9844333748443338,0.9905881389252948,0.8411458333333334
6_hist_fig_isamerican,logreg,0.05,1024,0.9403205614119848,0.9564134495641344,0.97652297105849,1.0
6_hist_fig_isamerican,pca,0.05,1024,0.9464765029270475,0.9564134495641344,0.9436875126492612,1.0
6_hist_fig_isamerican,knn,0.05,1024,0.9249985979596632,0.9495641344956414,0.9251608986035216,0.9986979166666666
6_hist_fig_isamerican,xgboost,0.05,1024,0.9249985979596632,0.9495641344956414,0.902837482291034,0.9921875
6_hist_fig_isamerican,mlp,0.05,1024,0.961986430141768,0.9645080946450808,0.9531511839708562,0.9947916666666669
6_hist_fig_isamerican,logreg,0.1,1024,0.9412960291115756,0.9476961394769614,0.979066818543274,0.9823369565217392
6_hist_fig_isamerican,pca,0.1,1024,0.936494079451594,0.9396014943960148,0.9722538631821016,0.9836956521739132
6_hist_fig_isamerican,knn,0.1,1024,0.8611543300530937,0.9034869240348692,0.9617743772700896,0.983016304347826
6_hist_fig_isamerican,xgboost,0.1,1024,0.8808754955288757,0.9122042341220424,0.949661501429216,0.9836956521739132
6_hist_fig_isamerican,mlp,0.1,1024,0.9493256638066334,0.950186799501868,0.9677663392722818,0.9442934782608696
6_hist_fig_isamerican,logreg,0.15,1024,0.9508295846358468,0.9514321295143212,0.9816758621737876,0.9895833333333334
6_hist_fig_isamerican,pca,0.15,1024,0.9458843782484524,0.946450809464508,0.9780706154150138,0.980654761904762
6_hist_fig_isamerican,knn,0.15,1024,0.9038683369053376,0.9146948941469488,0.9450929430182542,0.9925595238095238
6_hist_fig_isamerican,xgboost,0.15,1024,0.926053683541228,0.9302615193026152,0.9747571930144544,0.9709821428571428
6_hist_fig_isamerican,mlp,0.15,1024,0.9466569000193086,0.9470734744707348,0.970692930858906,0.9694940476190476
6_hist_fig_isamerican,logreg,0.2,1024,0.9497092213674504,0.9495641344956414,0.9786406029295098,0.9796037296037295
6_hist_fig_isamerican,pca,0.2,1024,0.929091254211535,0.9296388542963886,0.9675872177395948,0.9766899766899768
6_hist_fig_isamerican,knn,0.2,1024,0.7902646645648327,0.8374844333748444,0.9614207832665776,0.9402680652680652
6_hist_fig_isamerican,xgboost,0.2,1024,0.930137675020834,0.9315068493150684,0.9761300090942512,0.9696969696969696
6_hist_fig_isamerican,mlp,0.2,1024,0.9378445607967086,0.9371108343711084,0.9736387647297846,0.9417249417249416
6_hist_fig_isamerican,logreg,0.25,1024,0.9447411930897496,0.944582814445828,0.9782896150476852,0.9762872628726288
6_hist_fig_isamerican,pca,0.25,1024,0.9325255880318684,0.9327521793275216,0.9705913951835508,0.9708672086720868
6_hist_fig_isamerican,knn,0.25,1024,0.9125255028656664,0.9122042341220424,0.9524718599692568,0.9579945799457994
6_hist_fig_isamerican,xgboost,0.25,1024,0.9375236926221004,0.937733499377335,0.9744694302573512,0.9722222222222222
6_hist_fig_isamerican,mlp,0.25,1024,0.9438093951202056,0.9433374844333748,0.9765871638485314,0.977642276422764
6_hist_fig_isamerican,logreg,0.3,1024,0.9503593612869304,0.950186799501868,0.9806891510757372,0.990625
6_hist_fig_isamerican,pca,0.3,1024,0.9255390419303956,0.925280199252802,0.9687061620472232,0.97375
6_hist_fig_isamerican,knn,0.3,1024,0.9108934623759122,0.9103362391033624,0.9602412840920838,0.9628125
6_hist_fig_isamerican,xgboost,0.3,1024,0.939014829483067,0.9389788293897884,0.9788396509206893,0.9775
6_hist_fig_isamerican,mlp,0.3,1024,0.9416391888323048,0.9414694894146948,0.9779075176090136,0.9825
6_hist_fig_isamerican,logreg,0.35,1024,0.9436494122571066,0.9433374844333748,0.982817020856288,0.98083216456288
6_hist_fig_isamerican,pca,0.35,1024,0.9268909944134792,0.9265255292652552,0.9755044626359608,0.9738195418419822
6_hist_fig_isamerican,knn,0.35,1024,0.8977536456654976,0.8991282689912827,0.9654458633978702,0.9436652641421224
6_hist_fig_isamerican,xgboost,0.35,1024,0.9338773285740892,0.9333748443337484,0.9793429596617218,0.9682094436652642
6_hist_fig_isamerican,mlp,0.35,1024,0.9356331467584434,0.9352428393524284,0.9792373754489458,0.9742870500233752
6_hist_fig_isamerican,logreg,0.4,1024,0.9465046630486192,0.946450809464508,0.9830913310368552,0.9957965531736024
6_hist_fig_isamerican,pca,0.4,1024,0.9296658491649912,0.9296388542963886,0.972812087679604,0.9865489701555276
6_hist_fig_isamerican,knn,0.4,1024,0.8895701415914944,0.8910336239103362,0.9642229037368644,0.971206389239176
6_hist_fig_isamerican,xgboost,0.4,1024,0.932958390151182,0.9327521793275216,0.9802974439970996,0.9932744850777638
6_hist_fig_isamerican,mlp,0.4,1024,0.942212070829555,0.9420921544209216,0.9802199257439734,0.9907524169819252
6_hist_fig_isamerican,logreg,0.45,1024,0.9427927420162896,0.9427148194271482,0.9839460283298012,0.9983766233766234
6_hist_fig_isamerican,pca,0.45,1024,0.931568529291296,0.9315068493150684,0.9752337451383049,0.9882305194805197
6_hist_fig_isamerican,knn,0.45,1024,0.907963042011002,0.9078455790784558,0.9656200022242794,0.974431818181818
6_hist_fig_isamerican,xgboost,0.45,1024,0.9397002534946348,0.9396014943960148,0.9843031661521062,0.9979707792207791
6_hist_fig_isamerican,mlp,0.45,1024,0.9428020102577942,0.9427148194271482,0.9834651453848552,0.9987824675324676
6_hist_fig_isamerican,logreg,0.5,1024,0.9333127654661628,0.9333748443337484,0.9737976672161832,0.995998399359744
6_hist_fig_isamerican,pca,0.5,1024,0.9221480091413556,0.9221668742216688,0.9684061481772122,0.9883953581432572
6_hist_fig_isamerican,knn,0.5,1024,0.9114814929822382,0.9115815691158156,0.9586551986712344,0.9907963185274108
6_hist_fig_isamerican,xgboost,0.5,1024,0.9140076824583868,0.9140722291407224,0.965554140838605,0.995998399359744
6_hist_fig_isamerican,mlp,0.5,1024,0.9376948490787684,0.937733499377335,0.9757819757478572,0.990796318527411
6_hist_fig_isamerican,logreg,0.55,1024,0.9451001936866062,0.9452054794520548,0.985204810669207,0.9878246753246752
6_hist_fig_isamerican,pca,0.55,1024,0.909003005972703,0.9090909090909092,0.966368872287888,0.981737012987013
6_hist_fig_isamerican,knn,0.55,1024,0.912729445183744,0.912826899128269,0.9636121068926186,0.9786931818181818
6_hist_fig_isamerican,xgboost,0.55,1024,0.9400991139968916,0.9402241594022416,0.9804699740539728,0.989042207792208
6_hist_fig_isamerican,mlp,0.55,1024,0.9481971639740994,0.948318804483188,0.9833340645015732,0.9849837662337664
6_hist_fig_isamerican,logreg,0.6,1024,0.9385351001117376,0.9389788293897884,0.9829759180982665,1.0
6_hist_fig_isamerican,pca,0.6,1024,0.9198274814412362,0.9202988792029888,0.966134421737051,0.9956597222222222
6_hist_fig_isamerican,knn,0.6,1024,0.9056154470318548,0.9066002490660025,0.9528791962358294,0.9986979166666666
6_hist_fig_isamerican,xgboost,0.6,1024,0.925750818331726,0.9265255292652552,0.9777019428394153,0.9995659722222222
6_hist_fig_isamerican,mlp,0.6,1024,0.9468705284517912,0.9470734744707348,0.981730135339512,0.9995659722222222
6_hist_fig_isamerican,logreg,0.65,1024,0.949583850628493,0.950186799501868,0.9837011357903492,0.9889705882352942
6_hist_fig_isamerican,pca,0.65,1024,0.9318520255140332,0.9321295143212952,0.9728357944396722,0.9848345588235294
6_hist_fig_isamerican,knn,0.65,1024,0.9144234882821956,0.9153175591531756,0.9617463287928988,0.9802389705882352
6_hist_fig_isamerican,xgboost,0.65,1024,0.9275825073653444,0.9283935242839352,0.9722563095676362,0.9880514705882352
6_hist_fig_isamerican,mlp,0.65,1024,0.9591903029907668,0.9595267745952676,0.9863105220817822,0.9921875
6_hist_fig_isamerican,logreg,0.7,1024,0.935529664777276,0.9364881693648816,0.97001155001155,0.9871428571428572
6_hist_fig_isamerican,pca,0.7,1024,0.9259732854359568,0.9265255292652552,0.9632968352968352,0.9828571428571428
6_hist_fig_isamerican,knn,0.7,1024,0.9069669542884709,0.9090909090909092,0.9654820974820976,0.9459523809523808
6_hist_fig_isamerican,xgboost,0.7,1024,0.9302728128205904,0.9315068493150684,0.9756359436359436,0.9776190476190476
6_hist_fig_isamerican,mlp,0.7,1024,0.95151687529771,0.952054794520548,0.974959574959575,0.9671428571428572
6_hist_fig_isamerican,logreg,0.75,1024,0.9557518228789814,0.9564134495641344,0.9788868078765742,0.9578373015873016
6_hist_fig_isamerican,pca,0.75,1024,0.9328867644796476,0.9333748443337484,0.9634958247534692,0.964781746031746
6_hist_fig_isamerican,knn,0.75,1024,0.8839577456269906,0.8910336239103362,0.9580022971616602,0.9342757936507936
6_hist_fig_isamerican,xgboost,0.75,1024,0.9462720052847255,0.9476961394769614,0.9779017187322152,0.9518849206349206
6_hist_fig_isamerican,mlp,0.75,1024,0.9559560519376108,0.9564134495641344,0.973133556151116,0.9533730158730158
6_hist_fig_isamerican,logreg,0.8,1024,0.9564284619532816,0.9570361145703612,0.9819847994472528,0.9924242424242424
6_hist_fig_isamerican,pca,0.8,1024,0.9465131078929624,0.946450809464508,0.9699892117289112,0.9842657342657344
6_hist_fig_isamerican,knn,0.8,1024,0.8866448416132645,0.8966376089663761,0.9680121701395202,0.9641608391608392
6_hist_fig_isamerican,xgboost,0.8,1024,0.9549248946813128,0.9564134495641344,0.976418536431628,0.9848484848484848
6_hist_fig_isamerican,mlp,0.8,1024,0.960823743607384,0.9613947696139477,0.9794174333612132,0.9784382284382284
6_hist_fig_isamerican,logreg,0.85,1024,0.9548387886865358,0.9564134495641344,0.9658064909712056,0.994330262225372
6_hist_fig_isamerican,pca,0.85,1024,0.9465474602392888,0.9476961394769614,0.9547767203513908,0.9815733522324592
6_hist_fig_isamerican,knn,0.85,1024,0.9288298752785143,0.9327521793275216,0.92884943875061,0.9695251594613749
6_hist_fig_isamerican,xgboost,0.85,1024,0.9490883189272424,0.952054794520548,0.9552129087359688,0.991495393338058
6_hist_fig_isamerican,mlp,0.85,1024,0.9600000699795032,0.9613947696139477,0.959647999023914,0.9929128277817152
6_hist_fig_isamerican,logreg,0.9,1024,0.9698125226052756,0.9707347447073474,0.9887707468879668,1.0
6_hist_fig_isamerican,pca,0.9,1024,0.9636817974103512,0.9638854296388544,0.9780644882434302,0.9932065217391304
6_hist_fig_isamerican,knn,0.9,1024,0.919800625439364,0.9346201743462016,0.9676002766251728,0.9755434782608696
6_hist_fig_isamerican,xgboost,0.9,1024,0.9608202060762026,0.9632627646326276,0.977805152143845,0.9891304347826086
6_hist_fig_isamerican,mlp,0.9,1024,0.9729814504264744,0.9738480697384808,0.988762102351314,0.9714673913043478
6_hist_fig_isamerican,logreg,0.95,1024,0.9729929234429257,0.975093399750934,0.9705275229357798,0.8515625
6_hist_fig_isamerican,pca,0.95,1024,0.969821502698215,0.9726027397260274,0.951097640891219,0.7838541666666666
6_hist_fig_isamerican,knn,0.95,1024,0.964043015201754,0.9676214196762142,0.9181888925294888,0.84765625
6_hist_fig_isamerican,xgboost,0.95,1024,0.9259163831672098,0.950186799501868,0.933695117955439,0.9635416666666666
6_hist_fig_isamerican,mlp,0.95,1024,0.9749084370779828,0.9763387297633872,0.9615334207077326,0.8385416666666667
7_hist_fig_ispolitician,logreg,0.05,1024,0.9249985979596632,0.9495641344956414,0.5869540578830196,0.9244791666666666
7_hist_fig_ispolitician,pca,0.05,1024,0.9249985979596632,0.9495641344956414,0.6053956688929366,0.8984375
7_hist_fig_ispolitician,knn,0.05,1024,0.9249985979596632,0.9495641344956414,0.6461971260878364,0.8997395833333333
7_hist_fig_ispolitician,xgboost,0.05,1024,0.9249985979596632,0.9495641344956414,0.602869864399919,0.8671875
7_hist_fig_ispolitician,mlp,0.05,1024,0.9221114223178488,0.9352428393524284,0.5801133373810969,0.7578125
7_hist_fig_ispolitician,logreg,0.1,1024,0.8522714517380537,0.8997509339975094,0.6594639901996604,0.7961956521739131
7_hist_fig_ispolitician,pca,0.1,1024,0.8522714517380537,0.8997509339975094,0.6097057748930774,0.8084239130434783
7_hist_fig_ispolitician,knn,0.1,1024,0.8510279592323012,0.8972602739726028,0.6401813922499946,0.75
7_hist_fig_ispolitician,xgboost,0.1,1024,0.8522714517380537,0.8997509339975094,0.6562530894710826,0.7146739130434783
7_hist_fig_ispolitician,mlp,0.1,1024,0.8562287707390331,0.8729763387297634,0.6296675191815857,0.657608695652174
7_hist_fig_ispolitician,logreg,0.15,1024,0.7809929358644564,0.8499377334993773,0.6699694496374994,0.7008928571428571
7_hist_fig_ispolitician,pca,0.15,1024,0.7809929358644564,0.8499377334993773,0.6734895809584607,0.6986607142857143
7_hist_fig_ispolitician,knn,0.15,1024,0.7850364142108368,0.8393524283935243,0.6525785417901601,0.6610863095238095
7_hist_fig_ispolitician,xgboost,0.15,1024,0.793658811537954,0.8493150684931506,0.6881172769139573,0.7165178571428572
7_hist_fig_ispolitician,mlp,0.15,1024,0.8040925746514401,0.8181818181818182,0.6428997005760492,0.5372023809523809
7_hist_fig_ispolitician,logreg,0.2,1024,0.7104224211111445,0.7995018679950187,0.642314148333043,0.745920745920746
7_hist_fig_ispolitician,pca,0.2,1024,0.7535997584814521,0.788293897882939,0.6901170159246144,0.7371794871794872
7_hist_fig_ispolitician,knn,0.2,1024,0.7104224211111445,0.7995018679950187,0.6616781312281109,0.6567599067599068
7_hist_fig_ispolitician,xgboost,0.2,1024,0.7324083951429519,0.8044831880448319,0.671241607167044,0.7365967365967366
7_hist_fig_ispolitician,mlp,0.2,1024,0.7473928216190638,0.7546699875466999,0.6403380836284128,0.5868298368298368
7_hist_fig_ispolitician,logreg,0.25,1024,0.642437833214414,0.7496886674968867,0.6703380935852299,0.7831978319783197
7_hist_fig_ispolitician,pca,0.25,1024,0.6683366354095905,0.7484433374844334,0.6427868960843622,0.7445799457994579
7_hist_fig_ispolitician,knn,0.25,1024,0.642437833214414,0.7496886674968867,0.6791922860779162,0.7222222222222222
7_hist_fig_ispolitician,xgboost,0.25,1024,0.659388808673189,0.7528019925280199,0.6812779954050346,0.717479674796748
7_hist_fig_ispolitician,mlp,0.25,1024,0.7141388600882387,0.7204234122042341,0.6589209269268276,0.6144986449864498
7_hist_fig_ispolitician,logreg,0.3,1024,0.5763077105542859,0.6998754669987547,0.674518428552443,0.77
7_hist_fig_ispolitician,pca,0.3,1024,0.5763077105542859,0.6998754669987547,0.5698647760665081,0.77
7_hist_fig_ispolitician,knn,0.3,1024,0.5792105915798959,0.701120797011208,0.6792566190694171,0.7199999999999999
7_hist_fig_ispolitician,xgboost,0.3,1024,0.5763077105542859,0.6998754669987547,0.701592748187416,0.725625
7_hist_fig_ispolitician,mlp,0.3,1024,0.676113762895736,0.6805728518057285,0.672875658953648,0.636875
7_hist_fig_ispolitician,logreg,0.35,1024,0.6851093449552553,0.702988792029888,0.7106822272819389,0.6933146330060775
7_hist_fig_ispolitician,pca,0.35,1024,0.6711326048521485,0.6892901618929016,0.6805753999002058,0.7096774193548386
7_hist_fig_ispolitician,knn,0.35,1024,0.6695773675071148,0.6980074719800747,0.7051535313661746,0.6500701262272089
7_hist_fig_ispolitician,xgboost,0.35,1024,0.6650068212660738,0.6998754669987547,0.7063413537599049,0.7335203366058906
7_hist_fig_ispolitician,mlp,0.35,1024,0.6761113843100276,0.6749688667496887,0.6895330282744304,0.6241234221598878
7_hist_fig_ispolitician,logreg,0.4,1024,0.5884063887779317,0.6400996264009963,0.6944012441679627,0.8247162673392182
7_hist_fig_ispolitician,pca,0.4,1024,0.6677751272875007,0.6749688667496887,0.7141021852072564,0.8209331651954603
7_hist_fig_ispolitician,knn,0.4,1024,0.6368092418503377,0.6687422166874222,0.6975084341474365,0.8205128205128206
7_hist_fig_ispolitician,xgboost,0.4,1024,0.6480978780393253,0.674346201743462,0.7320718852600657,0.8041193778898696
7_hist_fig_ispolitician,mlp,0.4,1024,0.6580437328457793,0.6575342465753424,0.6865573659297588,0.7377049180327868
7_hist_fig_ispolitician,logreg,0.45,1024,0.6903878613466555,0.6936488169364882,0.7396214652362357,0.8173701298701299
7_hist_fig_ispolitician,pca,0.45,1024,0.6768445933548914,0.6793275217932753,0.726346276446604,0.8226461038961039
7_hist_fig_ispolitician,knn,0.45,1024,0.6514800623347143,0.6662515566625156,0.7113151600306388,0.7698863636363636
7_hist_fig_ispolitician,xgboost,0.45,1024,0.7021368628877009,0.7048567870485679,0.7455518327592501,0.8088474025974026
7_hist_fig_ispolitician,mlp,0.45,1024,0.6653247184700465,0.6662515566625156,0.7209610140207923,0.7512175324675324
7_hist_fig_ispolitician,logreg,0.5,1024,0.6693544978878742,0.6693648816936488,0.7258257871710849,0.7334933973589436
7_hist_fig_ispolitician,pca,0.5,1024,0.673637999503599,0.6737235367372354,0.7254613381637043,0.756702681072429
7_hist_fig_ispolitician,knn,0.5,1024,0.6382457049123715,0.6425902864259029,0.7060455111513642,0.7292917166866746
7_hist_fig_ispolitician,xgboost,0.5,1024,0.6704536947282225,0.6706102117061021,0.7374835028667404,0.7126850740296119
